Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1992","1992","1000 SLC","18699292","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1993","1993","1000 SLC","19189021","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1994","1994","1000 SLC","21399868","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1995","1995","1000 SLC","20754318","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1996","1996","1000 SLC","26111198","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1997","1997","1000 SLC","27590355","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1998","1998","1000 SLC","27060425","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1999","1999","1000 SLC","25885828","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2000","2000","1000 SLC","29620804","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2001","2001","1000 SLC","30979854","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2002","2002","1000 SLC","29819497","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2003","2003","1000 SLC","33925280","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2004","2004","1000 SLC","31626946","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2005","2005","1000 SLC","30176445","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2006","2006","1000 SLC","31513133","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2007","2007","1000 SLC","34689802","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2008","2008","1000 SLC","34362546","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2009","2009","1000 SLC","30344056","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2010","2010","1000 SLC","33788176","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2011","2011","1000 SLC","33331625","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2012","2012","1000 SLC","32284676","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2013","2013","1000 SLC","38000369","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2014","2014","1000 SLC","34952919","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2015","2015","1000 SLC","36779926","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2016","2016","1000 SLC","38317835","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2017","2017","1000 SLC","39157485","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2018","2018","1000 SLC","44838215","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2019","2019","1000 SLC","40802621","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2020","2020","1000 SLC","45288036","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1991","1991","1000 SLC","27458168","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1992","1992","1000 SLC","25820413","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1993","1993","1000 SLC","28080981","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1994","1994","1000 SLC","28181922","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1995","1995","1000 SLC","28940459","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1996","1996","1000 SLC","28037977","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1997","1997","1000 SLC","27624581","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1998","1998","1000 SLC","26702411","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1999","1999","1000 SLC","26167085","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2000","2000","1000 SLC","25892712","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2001","2001","1000 SLC","26679325","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2002","2002","1000 SLC","25948552","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2003","2003","1000 SLC","25236022","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2004","2004","1000 SLC","25178663","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2005","2005","1000 SLC","23538520","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2006","2006","1000 SLC","23506461","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2007","2007","1000 SLC","28558051","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2008","2008","1000 SLC","30994015","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2009","2009","1000 SLC","25959868","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2010","2010","1000 SLC","28556538","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2011","2011","1000 SLC","30548871","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2012","2012","1000 SLC","31029755","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2013","2013","1000 SLC","31190894","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2014","2014","1000 SLC","31622466","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2015","2015","1000 SLC","31271250","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2016","2016","1000 SLC","30049126","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2017","2017","1000 SLC","33069761","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2018","2018","1000 SLC","31630077","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2019","2019","1000 SLC","35401188","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2020","2020","1000 SLC","35488949","E","Estimated value"
