Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","191","Croatia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2009","2009","millions","2531.06276","X","Figure from international organizations",""
"MK","Macro Indicators","191","Croatia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2010","2010","millions","2216.601772","X","Figure from international organizations",""
"MK","Macro Indicators","191","Croatia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2011","2011","millions","2303.779953","X","Figure from international organizations",""
"MK","Macro Indicators","191","Croatia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2012","2012","millions","1889.461298","X","Figure from international organizations",""
"MK","Macro Indicators","191","Croatia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2013","2013","millions","2040.095438","X","Figure from international organizations",""
"MK","Macro Indicators","191","Croatia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2014","2014","millions","1723.471626","X","Figure from international organizations",""
"MK","Macro Indicators","191","Croatia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","millions","1492.059899","X","Figure from international organizations",""
"MK","Macro Indicators","191","Croatia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","millions","1605.424006","X","Figure from international organizations",""
"MK","Macro Indicators","191","Croatia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","millions","1627.728727","X","Figure from international organizations",""
"MK","Macro Indicators","191","Croatia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2018","2018","millions","1840.731569","X","Figure from international organizations",""
"MK","Macro Indicators","191","Croatia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2019","2019","millions","1785.703185","X","Figure from international organizations",""
"MK","Macro Indicators","191","Croatia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2020","2020","millions","1839.960369","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1970","1970","millions","92.081073","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1971","1971","millions","121.176051","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1972","1972","millions","136.701966","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1973","1973","millions","125.167672","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1974","1974","millions","147.577881","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1975","1975","millions","116.713518","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1976","1976","millions","139.159596","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1977","1977","millions","147.349781","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1978","1978","millions","159.274825","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1979","1979","millions","195.767004","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1980","1980","millions","222.134738","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1981","1981","millions","207.024558","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1982","1982","millions","214.983216","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1983","1983","millions","183.437912","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1984","1984","millions","218.673519","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1985","1985","millions","194.942725","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1986","1986","millions","243.542942","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1987","1987","millions","295.838583","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1988","1988","millions","330.140412","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1989","1989","millions","340.163726","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1990","1990","millions","411.687713","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1991","1991","millions","383.591266","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1992","1992","millions","425.00454","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1993","1993","millions","397.523179","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1994","1994","millions","388.620163","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1995","1995","millions","474.381983","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1996","1996","millions","458.493318","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1997","1997","millions","373.898524","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1998","1998","millions","443.850414","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1999","1999","millions","408.976657","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2000","2000","millions","363.346017","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2001","2001","millions","401.159945","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2002","2002","millions","431.197028","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2003","2003","millions","487.159715","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2004","2004","millions","533.565425","X","Figure from international organizations",""
"MK","Macro Indicators","196","Cyprus","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2005","2005","millions","511.910826","X","Figure from international organizations",""
