Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","040","Austria","2020","2020","23014","Food price inflation","7012","December","%","2.898396","E","Estimated value",""
"CP","Consumer Price Indices","040","Austria","2021","2021","23014","Food price inflation","7001","January","%","-1.114513","E","Estimated value",""
"CP","Consumer Price Indices","040","Austria","2021","2021","23014","Food price inflation","7002","February","%","1.611273","E","Estimated value",""
"CP","Consumer Price Indices","040","Austria","2021","2021","23014","Food price inflation","7003","March","%","1.203536","E","Estimated value",""
"CP","Consumer Price Indices","040","Austria","2021","2021","23014","Food price inflation","7004","April","%","0.199588","E","Estimated value",""
"CP","Consumer Price Indices","040","Austria","2021","2021","23014","Food price inflation","7005","May","%","1.816329","E","Estimated value",""
"CP","Consumer Price Indices","040","Austria","2021","2021","23014","Food price inflation","7006","June","%","0","E","Estimated value",""
"CP","Consumer Price Indices","040","Austria","2021","2021","23014","Food price inflation","7007","July","%","0.099496","E","Estimated value",""
"CP","Consumer Price Indices","040","Austria","2021","2021","23014","Food price inflation","7008","August","%","0.598765","E","Estimated value",""
"CP","Consumer Price Indices","040","Austria","2021","2021","23014","Food price inflation","7009","September","%","0.598168","E","Estimated value",""
"CP","Consumer Price Indices","040","Austria","2021","2021","23014","Food price inflation","7010","October","%","1.094552","E","Estimated value",""
"CP","Consumer Price Indices","040","Austria","2021","2021","23014","Food price inflation","7011","November","%","1.595208","E","Estimated value",""
"CP","Consumer Price Indices","040","Austria","2021","2021","23014","Food price inflation","7012","December","%","1.686588","E","Estimated value",""
"CP","Consumer Price Indices","040","Austria","2022","2022","23014","Food price inflation","7001","January","%","4.918014","E","Estimated value",""
"CP","Consumer Price Indices","040","Austria","2022","2022","23014","Food price inflation","7002","February","%","4.261658","E","Estimated value",""
"CP","Consumer Price Indices","040","Austria","2022","2022","23014","Food price inflation","7003","March","%","5.847381","E","Estimated value",""
"CP","Consumer Price Indices","040","Austria","2022","2022","23014","Food price inflation","7004","April","%","8.36657","E","Estimated value",""
"CP","Consumer Price Indices","040","Austria","2022","2022","23014","Food price inflation","7005","May","%","9.018918","E","Estimated value",""
"CP","Consumer Price Indices","040","Austria","2022","2022","23014","Food price inflation","7006","June","%","11.34332","E","Estimated value",""
"CP","Consumer Price Indices","040","Austria","2022","2022","23014","Food price inflation","7007","July","%","12.226714","E","Estimated value",""
"CP","Consumer Price Indices","040","Austria","2022","2022","23014","Food price inflation","7008","August","%","13.095259","E","Estimated value",""
"CP","Consumer Price Indices","040","Austria","2022","2022","23014","Food price inflation","7009","September","%","13.875188","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2001","2001","23014","Food price inflation","7001","January","%","2.723005","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2001","2001","23014","Food price inflation","7002","February","%","2.572142","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2001","2001","23014","Food price inflation","7003","March","%","3.637733","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2001","2001","23014","Food price inflation","7004","April","%","4.177358","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2001","2001","23014","Food price inflation","7005","May","%","5.499868","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2001","2001","23014","Food price inflation","7006","June","%","5.29742","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2001","2001","23014","Food price inflation","7007","July","%","4.520165","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2001","2001","23014","Food price inflation","7008","August","%","5.425272","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2001","2001","23014","Food price inflation","7009","September","%","5.308047","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2001","2001","23014","Food price inflation","7010","October","%","6.20455","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2001","2001","23014","Food price inflation","7011","November","%","5.141011","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2001","2001","23014","Food price inflation","7012","December","%","4.96588","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2002","2002","23014","Food price inflation","7001","January","%","6.490667","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2002","2002","23014","Food price inflation","7002","February","%","5.382211","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2002","2002","23014","Food price inflation","7003","March","%","4.869295","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2002","2002","23014","Food price inflation","7004","April","%","2.910725","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2002","2002","23014","Food price inflation","7005","May","%","2.061981","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2002","2002","23014","Food price inflation","7006","June","%","0.631199","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2002","2002","23014","Food price inflation","7007","July","%","1.303628","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2002","2002","23014","Food price inflation","7008","August","%","0.682324","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2002","2002","23014","Food price inflation","7009","September","%","1.558187","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2002","2002","23014","Food price inflation","7010","October","%","0.829763","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2002","2002","23014","Food price inflation","7011","November","%","0.992999","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2002","2002","23014","Food price inflation","7012","December","%","1.012146","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2003","2003","23014","Food price inflation","7001","January","%","-0.073337","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2003","2003","23014","Food price inflation","7002","February","%","1.396807","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2003","2003","23014","Food price inflation","7003","March","%","1.292989","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2003","2003","23014","Food price inflation","7004","April","%","1.77439","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2003","2003","23014","Food price inflation","7005","May","%","1.205888","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2003","2003","23014","Food price inflation","7006","June","%","2.753942","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2003","2003","23014","Food price inflation","7007","July","%","2.613017","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2003","2003","23014","Food price inflation","7008","August","%","3.220782","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2003","2003","23014","Food price inflation","7009","September","%","3.5812","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2003","2003","23014","Food price inflation","7010","October","%","2.335354","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2003","2003","23014","Food price inflation","7011","November","%","2.319202","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2003","2003","23014","Food price inflation","7012","December","%","2.240849","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2004","2004","23014","Food price inflation","7001","January","%","2.264852","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2004","2004","23014","Food price inflation","7002","February","%","1.844655","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2004","2004","23014","Food price inflation","7003","March","%","1.721422","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2004","2004","23014","Food price inflation","7004","April","%","1.822956","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2004","2004","23014","Food price inflation","7005","May","%","2.042966","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2004","2004","23014","Food price inflation","7006","June","%","1.382866","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2004","2004","23014","Food price inflation","7007","July","%","1.141445","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2004","2004","23014","Food price inflation","7008","August","%","0.476427","E","Estimated value",""
"CP","Consumer Price Indices","056","Belgium","2004","2004","23014","Food price inflation","7009","September","%","-0.630071","E","Estimated value",""
